MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA22645,LN826580,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00245,soil,,,,,,,,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,379,,Africa,South Africa,Western Cape,Jonkershoek 2,33deg59.35'S 18deg58.27'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22890,LN826825,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Potentilla,chiloensis,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22891,LN826826,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Potentilla,chiloensis,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22892,LN826827,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22893,LN826828,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22894,LN826829,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22895,LN826830,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Anthoxanthum,juncifolium,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22896,LN826831,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,soil,,,,,,,,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22897,LN826832,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,soil,,,,,,,,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22898,LN826833,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,soil,,,,,,,,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22899,LN826834,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Pinidae,,,Araucariaceae,Araucaria,araucana,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22900,LN826835,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Potentilla,chiloensis,forest,Subtropical coniferous forest,Araucaria araucana forest,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 1,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22901,LN826836,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,Araucaria araucana forest,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 1,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22902,LN826837,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Anemone,multifida,forest,Subtropical coniferous forest,Araucaria araucana forest,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 2,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22903,LN826838,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Potentilla,chiloensis,forest,Subtropical coniferous forest,Araucaria araucana forest,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 2,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22904,LN826839,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,clearcut of pine forest,subtropical,Afrotropic,,,,,294,,Africa,South Africa,Western Cape,Jonkershoek 5,33deg58.25'S 18deg56.39'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22905,LN826840,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,clearcut of pine forest,subtropical,Afrotropic,,,,,294,,Africa,South Africa,Western Cape,Jonkershoek 5,33deg58.25'S 18deg56.39'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA22906,LN826841,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,VTX00283,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,clearcut of pine forest,subtropical,Afrotropic,,,,,294,,Africa,South Africa,Western Cape,Jonkershoek 5,33deg58.25'S 18deg56.39'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23108,LN827043,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23109,LN827044,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23110,LN827045,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23111,LN827046,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 3,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23112,LN827047,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Pinidae,,,Araucariaceae,Araucaria,araucana,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23113,LN827048,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Anemone,multifida,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23114,LN827049,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Anemone,multifida,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23115,LN827050,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23116,LN827051,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23117,LN827052,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,pine plantation ,subtropical,Neotropic,,,,,1376,,South America,Argentina,Nequen,Moquehue 4,38deg59.22'S 71deg22.40'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23118,LN827053,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,forest,Subtropical coniferous forest,Araucaria araucana forest,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 1,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23119,LN827054,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,forest,Subtropical coniferous forest,Araucaria araucana forest,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 1,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23120,LN827055,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,forest,Subtropical coniferous forest,Araucaria araucana forest,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 1,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23121,LN827056,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,Araucaria araucana forest,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 1,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23122,LN827057,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Festuca,pallescens,forest,Subtropical coniferous forest,Araucaria araucana forest,subtropical,Neotropic,,,,,1168,,South America,Argentina,Nequen,Moquehue 1,38deg57.36'S 71deg21.30'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23123,LN827058,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,clearcut of pine forest,subtropical,Afrotropic,,,,,312,,Africa,South Africa,Western Cape,Jonkershoek 6,33deg58.22'S 18deg56.39'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23124,LN827059,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,319,,Africa,South Africa,Western Cape,Jonkershoek 1,33deg59.17'S 18deg57.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23125,LN827060,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,319,,Africa,South Africa,Western Cape,Jonkershoek 1,33deg59.17'S 18deg57.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23126,LN827061,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,319,,Africa,South Africa,Western Cape,Jonkershoek 1,33deg59.17'S 18deg57.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23127,LN827062,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,379,,Africa,South Africa,Western Cape,Jonkershoek 2,33deg59.35'S 18deg58.27'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23128,LN827063,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,379,,Africa,South Africa,Western Cape,Jonkershoek 2,33deg59.35'S 18deg58.27'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23129,LN827064,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,soil,,,,,,,,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,379,,Africa,South Africa,Western Cape,Jonkershoek 2,33deg59.35'S 18deg58.27'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23130,LN827065,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Gerbera,crocea,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,379,,Africa,South Africa,Western Cape,Jonkershoek 2,33deg59.35'S 18deg58.27'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
MOA23131,LN827066,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,VTX00338,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Gerbera,crocea,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,379,,Africa,South Africa,Western Cape,Jonkershoek 2,33deg59.35'S 18deg58.27'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,FEMS Microbiology Ecology,2016,Impact of alien pines on local arbuscular mycorrhizal fungal communities ? evidence from two continents,"Gazol, A.; Zobel, M.; Cantero, J. J.; Davison, J.; Esler, K. J.; Jairus, T.; Opik, M.; Vasar, M.; Moora, M."
