MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA39929,LT716693,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00335,soil,,,,,,,,grassland,Temperate seminatural grassland,overgrown alvar grassland,temperate,Palearctic,7.43,51.6,0.02,4.3,15,570,Europe,Estonia,Laanemaa,Virtsu,58deg37.12'N 23deg33.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,New Phytologist,2018,The role of plant mycorrhizal type and status in modulating the relationship between plant and arbuscular mycorrhizal fungal communities,"Neuenkamp, L; Moora, M; Opik, M; Davison, J; Gerz, M; Mannisto, M; Jairus, T; Vasar, M; Zobel, M"
MOA39930,LT716694,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00335,soil,,,,,,,,grassland,Temperate seminatural grassland,overgrown alvar grassland,temperate,Palearctic,7.43,51.6,0.02,4.3,15,570,Europe,Estonia,Laanemaa,Virtsu,58deg37.12'N 23deg33.00'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,New Phytologist,2018,The role of plant mycorrhizal type and status in modulating the relationship between plant and arbuscular mycorrhizal fungal communities,"Neuenkamp, L; Moora, M; Opik, M; Davison, J; Gerz, M; Mannisto, M; Jairus, T; Vasar, M; Zobel, M"
MOA34883,LT722786,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35019,LT722922,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,7.2,6.91,29,0.583,8.5,628,Europe,Estonia,Parnu County,Uisu,58deg38.31'N 23deg30.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35020,LT722923,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,7.2,6.91,29,0.583,8.5,628,Europe,Estonia,Parnu County,Uisu,58deg38.31'N 23deg30.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35171,LT723074,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00335,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,shrubland,Temperate shrubland,overgrown alvar,temperate,Palearctic,7.1,6.68,27,0.607,9,628,Europe,Estonia,Parnu County,Uisu,58deg38.33'N 23deg30.54'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35172,LT723075,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00335,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,shrubland,Temperate shrubland,overgrown alvar,temperate,Palearctic,7.1,6.68,27,0.607,9,628,Europe,Estonia,Parnu County,Uisu,58deg38.33'N 23deg30.54'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35244,LT723147,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00335,soil,,,,,,,,shrubland,Temperate shrubland,overgrown alvar,temperate,Palearctic,7.1,6.68,27,0.607,9,628,Europe,Estonia,Parnu County,Uisu,58deg38.33'N 23deg30.54'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35245,LT723148,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00335,soil,,,,,,,,shrubland,Temperate shrubland,overgrown alvar,temperate,Palearctic,7.1,6.68,27,0.607,9,628,Europe,Estonia,Parnu County,Uisu,58deg38.33'N 23deg30.54'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35299,LT723202,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35300,LT723203,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35301,LT723204,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35302,LT723205,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35314,LT723217,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35315,LT723218,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35316,LT723219,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35317,LT723220,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35384,LT723287,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35385,LT723288,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35394,LT723297,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35395,LT723298,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35441,LT723344,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35442,LT723345,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35448,LT723351,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35525,LT723428,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35526,LT723429,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35649,LT723552,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,soil,,,,,,,,grassland,,wooded meadow,temperate,Palearctic,5.5,4.1,11,0.268,22.5,746,Europe,Estonia,Parnu County,Nedrema,58deg32.33'N 24deg4.30'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35656,LT723559,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,grassland,,wooded meadow,temperate,Palearctic,5.5,4.1,11,0.268,22.5,746,Europe,Estonia,Parnu County,Nedrema,58deg32.33'N 24deg4.30'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35657,LT723560,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,grassland,,wooded meadow,temperate,Palearctic,5.5,4.1,11,0.268,22.5,746,Europe,Estonia,Parnu County,Nedrema,58deg32.33'N 24deg4.30'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35751,LT723654,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,grassland,,wooded meadow,temperate,Palearctic,6.9,4.97,19,0.344,11.5,585,Europe,Estonia,Saare County,Tagamoisa,58deg27.40'N 21deg59.58'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35752,LT723655,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,grassland,,wooded meadow,temperate,Palearctic,6.9,4.97,19,0.344,11.5,585,Europe,Estonia,Saare County,Tagamoisa,58deg27.40'N 21deg59.58'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35792,LT723695,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35793,LT723696,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35795,LT723698,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35796,LT723699,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35837,LT723740,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,soil,,,,,,,,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35842,LT723745,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35843,LT723746,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35844,LT723747,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00349,soil,,,,,,,,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36025,LT723928,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36026,LT723929,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36035,LT723938,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36036,LT723939,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36079,LT723982,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36080,LT723983,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00239,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36085,LT723988,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36086,LT723989,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00281,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
